ID,Answer
1353,威廉二世
1354,政治局擴大會議
1355,京都學派
1356,君士坦丁大帝
1357,美國國家草地網球聯盟
1358,8月26日
1359,阿爾法
1360,李景隆
1361,外交手段
1362,1887年
1363,2008年
1364,畢達哥拉斯
1365,2010年
1366,1918年
1367,足式臀位
1368,魯宗
1369,有系統統治
1370,大韓帝國
1371,2012年
1372,生物動力學
1373,印度洋暖濕氣流
1374,太白山脈
1375,第二次密約，俄國尊重日本對朝鮮的行動
1376,設計的影響
1377,民國十八年
1378,太白山脈
1379,一萬兌一比率
1380,10名
1381,整軍協定
1382,1980年
1383,1985年
1384,18世紀
1385,顯示自己的獨立自主
1386,公元前三世紀
1387,九龍灣
1388,1920年代
1389,1997年
1390,默頓學院
1391,庭園營造大師
1392,越南
1393,1914年
1394,廣島市越來越受國際注視
1395,2300多種
1396,化石燃料
1397,女性
1398,40倍
1399,1958年
1400,白色
1401,1856年
1402,鳳伽異
1403,反革命事件
1404,王光美
1405,理察·科伯恩·麥克勞林
1406,西德
1407,1624年
1408,15%
1409,江青
1410,奈及利亞
1411,杜拜
1412,1979年
1413,0.4太陽質量
1414,桑
1415,書面語
1416,2005年4月24日正式就任，2013年2月28日
1417,1973年
1418,騷亂和部落衝突
1419,
1420,
1421,10萬人
1422,元世祖
1423,抗佝[UNK]病維他命
1424,南島語系
1425,45%
1426,哈雷彗星
1427,《西洋事情
1428,
1429,元代
1430,43人
1431,限制性消化
1432,司馬元顯
1433,特兒
1434,兩層
1435,志費尼
1436,古巴共產黨
1437,《鋼鐵是怎樣煉成的》
1438,1994年12月1日
1439,一時佳話
1440,錫克教
1441,1986年
1442,《西部開拓史
1443,百越族
1444,保護區
1445,哈利里德
1446,英語
1447,徐樹錚
1448,明太祖
1449,《網球場宣言》
1450,英屬維京群島
1451,低可偵測性
1452,保持中立
1453,南朝鮮
1454,關島原住民，自4000年前即居住於島上，葡萄牙探險家斐迪南·麥哲倫為第一位造訪關島的歐洲人
1455,
1456,日本
1457,大學
1458,九龍灣
1459,南遷廣州
1460,阿拉伯宗教認為自殺是不光彩的行為；佛教
1461,陳朝
1462,11000間
1463,有色人種
1464,共產國際
1465,漢諾威
1466,中央電視台高清綜合頻道
1467,荊州
1468,《中蘇解決懸案大綱協定》
1469,主體史學
1470,心室底壁組織
1471,1662年
1472,1873年
1473,第二產業
1474,俄羅斯
1475,杜登
1476,總能量
1477,針對現有政權的武裝鬥爭
1478,葉爾羌汗國
1479,新幾內亞
1480,正德十一年
1481,陳興道率領
1482,直隸
1483,亞穆納河
1484,廢止劃分孟加拉
1485,清朝
1486,200萬立方公尺
1487,黑龍江
1488,2003年
1489,維多利中心
1490,新界原居民
1491,蔣中正
1492,大和國
1493,伊斯蘭教
1494,周期同步
1495,有性生殖
1496,網路龐克
1497,為免兩國爆發戰爭
1498,巴塞隆納奧運，兩德運動員才以德國之名義出現賽場，而該次奧運會亦是兩德統一後第一次
1499,細毛
1500,阿拉巴馬州
1501,猴祭
1502,戰鬥機
1503,2013年
1504,寶山路的上海站開出最後一班列車後關閉
1505,1980年
1506,1958年
1507,俄羅斯聯邦軍隊
1508,產生後代
1509,路易斯一世
1510,《時代》
1511,法西斯主義
1512,斯特-立陶夫斯克條約》
1513,路易十四
1514,
1515,巡航
1516,曼諾球場
1517,東吳
1518,愛德華一世
1519,稻花沒有花瓣
1520,1953年
1521,劉嘉玲亦經常被稱為大陸妹以及其他歧視情況而很不快樂
1522,張莊
1523,保羅加德納艾倫
1524,陸秀夫
1525,東南亞資本
1526,東歐
1527,《塘沽協定》
1528,烏蘭烏德
1529,1897年
1530,胡錦濤
1531,2003年3月4日
1532,從當代生活的研究與消費者的需求來引導設計
1533,新增決策局為發展局
1534,杭州[UNK]橋機場
1535,阿拉里克
1536,國內穩定
1537,總督之下為省長，省長管理所屬行政區域的地方官員
1538,興王
1539,衛奕信
1540,非歐幾里得幾何
1541,2009年
1542,十景
1543,忽必烈
1544,茶峒鎮
1545,未來以任何方式著陸埃歐的探測器都不需要安裝隔熱板來保護儀器
1546,惠金斯原理
1547,黑龍江
1548,電子、化學、海洋及潔淨工程學
1549,兩年
1550,2010年
1551,為了便於管理漢地
1552,喬托號
1553,
1554,烏里雅蘇臺將軍
1555,聖西門主義
1556,1945年戰爭
1557,蔡[UNK]
1558,德國
1559,《刑部大理寺狀》
1560,奧地利
1561,太陽運動
1562,聖方濟·沙勿略
1563,羅馬共和國時期
1564,細毛
1565,韓國
1566,南固臺
1567,圖西族
1568,最後一次
1569,五個
1570,張三祿
1571,15世紀
1572,百老匯出演
1573,劉琮
1574,高血壓
1575,劉裕
1576,《中國郵政集團公司章程》
1577,保護環境
1578,城市物質形態
1579,環境保護主義
1580,773年
1581,懷柔區
1582,七間
1583,民間反應不佳
1584,光緒十年
1585,1950年代
1586,郵資使用過
1587,2008年歐洲足球錦標賽
1588,神經發育完善後，其管狀心臟的自律性才變為神經源性
1589,加拿大
1590,七個
1591,安定
1592,奧地利
1593,乾旱
1594,《內戰記
1595,新北市
1596,甲午戰爭
1597,民主黨則放棄推行土改，正好符合維斯尼奇
1598,1910年
1599,西里爾字母
1600,1935年
1601,《英華字典》
1602,8.6%
1603,浙江海商
1604,巴西
1605,歐洲聯盟委員會
1606,東面
1607,日本
1608,加加林登上太空；後美國也派出岩士唐
1609,大陸上的戰事
1610,100米
1611,
1612,國民政府
1613,第二大河流
1614,青光眼
1615,社會主義
1616,學權部
1617,2002年
1618,射擊斷續器
1619,5位
1620,芽孢炭疽桿菌
1621,1945年
1622,北宋
1623,《風雲人物》
1624,1988年
1625,第二批
1626,英國
1627,義和團
1628,1867年
1629,鐵鉉
1630,傑里·威斯特特
1631,《義勇軍進行曲
1632,棉花
1633,卡洛·埃馬努埃萊一世
1634,李嵩
1635,遊牧民族
1636,土地分配衝突
1637,恆星
1638,勒拿河
1639,厄德
1640,古羅馬
1641,儒教興盛
1642,態度強硬，拒絕承認扯落英國國旗
1643,克里斯蒂安四世
1644,三聯裝21英寸魚雷發射管。1917年美國批准建造111艘維克斯級驅逐艦以及162艘克萊門森級驅逐艦
1645,哈大客運專線
1646,亞熱帶常綠闊葉林，主要植物有山茶
1647,1947年
1648,普法戰爭
1649,尼卡港
1650,約翰·莫根
1651,耐腐蝕性
1652,咸豐二年
1653,咖啡因
1654,「革命外交
1655,1972年
1656,怯薛
1657,汪精衛
1658,體育部
1659,單斜棱晶體
1660,齊燮元
1661,水牛城勇士
1662,孫中山
1663,七月二十四日
1664,訪客觀賞區
1665,殖民政策
1666,[UNK]染色體
1667,日本
1668,16世紀
1669,潮濕的大陸性氣候帶
1670,半的生殖細胞
1671,胡安娜
1672,
1673,佩德納萊斯河，德克薩斯州石牆郡
1674,皖系軍閥
1675,清廣東水師提督
1676,1964年
1677,1967年
1678,主人
1679,哲布尊丹巴
1680,劉毅
1681,
1682,1861年
1683,閏3月3日
1684,喃字
1685,安托萬·拉瓦錫
1686,伊斯蘭教
1687,壓力梯度
1688,周文公
1689,參議院一般較眾議院
1690,重要的財源
1691,務農
1692,皖南獨立團為基幹的皖浙贛獨立團
1693,德川家康
1694,經濟蕭條
1695,世族
1696,1853年
1697,新加坡
1698,民國34年
1699,1270年
1700,動力系統
1701,三個
1702,中華民國
1703,蒙古帝國的封國和附庸；白帳
1704,漢武帝
1705,
1706,1996年
1707,21473平方公里
1708,
1709,颶風依莎貝爾帶來的潮水
1710,世界氣象組織
1711,大秦
1712,海河流域
1713,蒙哥
1714,700家
1715,中國溧陽茶葉節
1716,
1717,收到十二道金牌班師回朝
1718,
1719,漢地
1720,民國三十六年11月21日至23日依憲法規定舉行第一屆中華民國國民大會代表選舉，民國三十七年1月21日至23日則舉行第一屆中華民國立法委員選舉；同年3月29日
1721,
1722,2010年
1723,青島海軍基地
1724,姑臧
1725,日本各[UNK]鐵路公司的票務櫃臺
1726,延吉
1727,波蘭進入戰時狀態
1728,西方遊客
1729,視網膜神經節細胞
1730,黎元洪
1731,宋美齡
1732,中華民國台灣
1733,第二次世界大戰
1734,1961年
1735,白光
1736,陳誠
1737,1966年
1738,奈特·麥克米蘭
1739,無佛像時代
1740,1977年
1741,白色
1742,自由聯合關係
1743,三次
1744,英國
1745,暫住證制度
1746,《劃一現行各道地方行政官廳組織令》
1747,論語
1748,第二次世界大戰
1749,蒸汽膨脹
1750,隋[UNK]帝
1751,副熱帶季風氣候區
1752,日本
1753,美國心臟學會
1754,大英帝國
1755,《八篇書
1756,德軍
1757,
1758,路易十四在腓力五世即位後的行為加劇了英格蘭王國、荷蘭共和國和奧地利方面的恐懼。首先，路易十四未將腓力從法蘭西王室繼承人名單中除名，對此，路易的理由是萬一
1759,合作派
1760,思覺失調症
1761,泰晤士河爆發大惡臭
1762,10個區，其中1個
1763,1990年代
1764,阿弗剌昔牙卜
1765,24%
1766,高麗國
1767,後現代主義
1768,1828年
1769,媒體維基
1770,興大學生會
1771,西安招待所
1772,前12年
1773,湯瑪斯傑佛遜
1774,新春期間
1775,郵值標籤
1776,席哈克略皇帝
1777,1989年
1778,宙斯
1779,農耕節
1780,俄國革命
1781,德軍主力集中在東方戰線
1782,李[UNK]
1783,西洋棋殘局
1784,敵我矛盾
1785,亞種
1786,古羅馬
1787,一百億年
1788,湖熟
1789,英國
1790,木衛一
1791,愛滋病毒
1792,1993年
1793,外蒙古
1794,張聞天
1795,嶄露頭角
1796,法家
1797,五個
1798,通古斯地區過於偏遠
1799,安大略湖
1800,肉食
1801,15世紀以前
1802,劉駿
1803,峽谷河段
1804,雙重匯率制度
1805,法國
1806,詹姆斯·史都華
1807,因公徵收
1808,七歲
1809,法國
1810,1928年
1811,5個
1812,
1813,曼哈頓
1814,清咸豐年間
1815,君士坦提烏斯二世
1816,中華民國政府
1817,北海道
1818,甲醇
1819,高句麗
1820,牛隻列印問題
1821,塔蘭托
1822,
1823,中華人民共和國
1824,1590年
1825,1941年
1826,細胞核
1827,操作自動化
1828,十月革命
1829,俄羅斯聯邦
1830,個人崇拜
1831,選舉人數超過三百萬
1832,1943年
1833,多倫多市
1834,顯性文明
1835,超過9倍太陽質量的大質量恆星會膨脹
1836,預測
1837,純的硫是黃色的晶體
1838,現金流量表
1839,德川家康
1840,日本
1841,−26.7
1842,新北市自升格直轄市後，在各個市政領域推動都市轉型計畫
1843,南朝鮮
1844,1789年
1845,
1846,泰勒斯
1847,32.8%
1848,未經國聯批准
1849,鮑羅廷
1850,義大利
1851,金合歡
1852,13倍
1853,黃埔軍校
1854,《紅樓夢》
1855,一百多年
1856,1920年現代主義嶄露頭角之後
1857,雲南
1858,17世紀初
1859,電子郵票
1860,儒字
1861,突厥
1862,尚比亞
1863,俄國
1864,成熟階段
1865,求其放心
1866,韻律讚美詩
1867,1950年代
1868,甲醇
1869,湯·韋迪加
1870,托木斯克州
1871,傑弗里·德維爾阿杜安
1872,航太
1873,11.5萬人
1874,通俗文化
1875,腓特烈二世在原定計畫前幾個月，於1756年~1757年先發制人入侵薩克森
1876,義大利
1877,2000年
1878,1932年
1879,韓劇
1880,路易-菲利普
1881,古宣布退出奈及利亞聯邦共和國，成立比亞法拉共和國；同年7月，以戈翁
1882,《那一夜，我們說相聲》
1883,近代宗教
1884,1865年
1885,陶魯[UNK]
1886,1924年
1887,德國財政局
1888,30%
1889,楊宇霆
1890,法國
1891,詹姆斯·梅特蘭·史都華
1892,周恩來
1893,沒有誠意
1894,環境污染，指自然的或人為的向環境中添加某種物質而超過環境的自淨能力而產生危害的行為。主要對環境自然生態系統和人的健康產生危害，即使當時不造成危害，但後續效應有害
1895,藍營
1896,國務會議
1897,洛厄爾天文台
1898,加拿大式雙打
1899,三名
1900,原子彈
1901,金門
1902,電氣化鐵路
1903,《隋唐帝國與古代朝鮮》
1904,2006年
1905,中華民國實業部
1906,1966年5月至1973年
1907,多倫多
1908,大學生的城市
1909,約翰·洛克菲勒
1910,1920年代
1911,1864年
1912,甘迺迪
1913,阮攸
1914,生物個體由單一有核細胞發育
1915,議會制國家
1916,1977年
1917,東西伯利亞喇嘛教則例
1918,莫斯科
1919,五分之一
1920,《德意志語言正字大詞典》
1921,魔獸英雄傳
1922,克倫威爾路
1923,《渡假留香》
1924,日本
1925,硫酸是所有生產得最多的化合物
1926,五年前
1927,水門事件
1928,中山
1929,閻錫山
1930,1997年
1931,托爾金
1932,龍興之地
1933,中國政府因開放市場的需要
1934,阿伊努人
1935,1917年
1936,3.8%
1937,煤炭
1938,艾森豪
1939,3400萬
1940,網球正拍擊球
1941,帕西瓦爾·洛厄爾
1942,二二八事件
1943,紅色
1944,澎湖
1945,亞硫酸
1946,理學
1947,1998年
1948,2010年
1949,毛澤東
1950,1950年
1951,高輻射的環境
1952,維基媒體
1953,生物質
1954,1939年
1955,清朝末年
1956,安土桃山時代
1957,哲學原理研究
1958,2001年8月15日
1959,第六次全國人口普查，全市常住人口
1960,維京群島
1961,1455年
1962,鄧穎超
1963,代表宇宙秩序
1964,傳統音樂
1965,提防燕王謀反
1966,奧地利
1967,
1968,恢復市場的功能，以邁向生產力理論
1969,北非
1970,中華民國政府
1971,1834年
1972,淋巴液
1973,
1974,1901年
1975,十八歲
1976,近年
1977,農歷新年
1978,中國
1979,噴射發動機後面的第二個燃燒室
1980,1312年
1981,1888年
1982,30℃
1983,複合式裝甲是由數種化學特性極為不同的材料所組成的裝甲；鋼鐵
1984,對於無性別的宦官與宮女的結合
1985,兩個
1986,清光緒三十二年又創辦了西南師範大學的前身川東師範學堂、西南政法大學的前身重慶公立法政專門學校
1987,1989年
1988,元武宗
1989,天文學家
1990,毛澤東
1991,一旦
1992,最高人民法院
1993,1991年
1994,中部科學園區
1995,台北市立體育場
1996,曹議金
1997,1992年
1998,1928年
1999,收容遣送制度
2000,中國國民黨
2001,《朱啟[UNK]：「被抹掉的奠基人」》
2002,狄拉克
2003,金黃飽滿
2004,滿蒙獨立運動
2005,朝貢關係不太緊密，兩國關係主要是針對北魏而結成的鬆散軍事聯盟
2006,黨、中國民主社會黨
2007,質量更大
2008,劉少奇
2009,瑞士洛桑國際管理學院
2010,1950-1980
2011,著陸
2012,《公民權利和政治權利國際公約》
2013,
2014,幾何學
2015,1967年
2016,《風之國度》上市。《風之國度》
2017,蠻族事務局
2018,布里亞特喇嘛阿格旺多傑
2019,首席的元老
2020,11世紀
2021,阿普列尤斯
2022,德國人
2023,光度
2024,中國
2025,省務會議
2026,1610年1月7日
2027,荷蘭
2028,喬治亞」
2029,1835年
2030,六四天安門事件
2031,定向天線
2032,《拉丁通俗譯本》
2033,每秒30轉
2034,伯利恆修道院
2035,2000年
2036,1987年
2037,洪堡
2038,1847年
2039,唐睿宗
2040,1968年
2041,不動產
2042,寫首字母為「[UNK]·ㄎㄟ·ㄨㄞ」
2043,林肯總統
2044,養殖漢諾瓦馬、歐登堡馬和其他血統的馬是不少下薩克森邦人的業餘愛好和職業
2045,蒙古統治
2046,有極端大陸性氣候
2047,軍校任上尉特別官佐
2048,1599年
2049,3個
2050,香港國際機場
2051,社會主義最終實現共產主義。這與當時中國國民黨政治主張
2052,
2053,普魯士
2054,高句麗
2055,《雅爾達協定》
2056,溧陽
2057,學權部
2058,林肯總統
2059,科什圖尼察
2060,80%
2061,確立婦女投票權
2062,500毫升
2063,古代
2064,四年
2065,蒙古人
2066,正德十一年
2067,
2068,伊比利亞人是愛爾蘭島
2069,冬季奧運會
2070,劉少奇
2071,旭烈兀得知蒙哥於南征南宋時去世的消息
2072,瀧川
2073,敦煌
2074,電穿孔細胞
2075,中國文化對日本的影響很深，於是決心儘早訪問中國。但當時，外國傳教士要進入中國是一件非常困難的事情。1552年，他組織了一個赴中國的葡萄牙使團，參見明朝皇帝
2076,2次
2077,1924年
2078,dictatorship也被意譯為獨裁。梁啟超
2079,期貨合約
2080,洋馬兒
2081,經濟的敗壞
2082,1米93
2083,鹿兒島
2084,戀愛婚姻
2085,
2086,《煙霧消除法》囊括了其它排放，包括菸灰、灰燼、顆粒，並授予地方當局制定規則的權力。不過，倫敦在1952年還是出現了煙霧事件，幾乎讓城市停頓，導致6000多人死亡，這促成《1956年清潔空氣法》
2087,威廉·赫歇爾
2088,非逃港者
2089,柏拉圖
2090,教法
2091,國家防衛策略
2092,納瓦拉
2093,阿爾卑斯山
2094,黃埔軍校
2095,1984年
2096,何鳳山
2097,一億光年
2098,1995年
2099,紅矮星
2100,俄語名為薩哈林島、日語
2101,美茵河畔法蘭克福，是德國中西部的黑森邦
2102,20世紀
2103,草本
2104,涵元殿
2105,奧斯卡·赫特維希
2106,1971年
2107,漢諾瓦
2108,段祺瑞
2109,感染。另外若產婦有植入性胎盤情形，會增加此階段大量出血的風險。專家建議產後餵初乳，可以減少出血以及增強孩子免疫
2110,民國18年
2111,俄羅斯人數量最多，占人口總數的80%以上
2112,1913年
2113,法國東部
2114,灣仔
2115,拉丁語
2116,外籍人士長久生活
2117,畢達哥拉斯
2118,愛格思海金斯
2119,
2120,第53
2121,英格蘭愛德華一世
2122,耶穌會繼上海之後，形成的第二個在華傳教中心
2123,一次世界大戰時期
2124,大量安眠藥
2125,史坦波中心
2126,《科學怪人》
2127,林登·貝恩斯·詹森
2128,第一架
2129,德國
2130,政司
2131,江蘇淮安
2132,劉裕
2133,中共中央副主席
2134,毒氣
2135,細胞膜
2136,普洱專區
2137,保險
2138,英國倫敦溫布頓
2139,《皇明祖訓》
2140,1569年
2141,佐世保
2142,申城
2143,德川家
2144,河川
2145,岩石圈
2146,日治時期
2147,反托拉斯法
2148,1925年
2149,1926年成立
2150,德國
2151,亞熱帶
2152,
2153,日本
2154,《戡亂建國教育實施綱要》
2155,朝鮮半島分裂前的官方語言韓國
2156,第二個
2157,王藍
2158,南成旭
2159,江乘縣
2160,光球層之上是恆星大氣層
2161,普通文書
2162,絲綢之路
2163,5642米
2164,殺蟲劑中毒
2165,寮國
2166,產業工會聯合會
2167,積水潭
2168,羅曼努斯二世
2169,
2170,浮動匯率制度
2171,農業
2172,秋天
2173,將兩國國界以黑龍江為基本界限劃清
2174,永興
2175,雲南省
2176,美國
2177,扶植農業
2178,陽邁一世
2179,艾瑪·史東
2180,
2181,聯邦在內戰中取勝
2182,玉泉北路
2183,1789年
2184,280天
2185,旅遊業
2186,前蘇格拉底哲學家
2187,質學院
2188,2007年
2189,國家歷史文化名城
2190,維基媒體基金會
2191,一省
2192,亞穆納河
2193,研究占星術
2194,幼兒教育
2195,「最佳演唱團體獎
2196,無配偶身份的姬侍
2197,防火能力
2198,精神醫學
2199,機炮
2200,
2201,威尼斯影展
2202,視為
2203,第二心音
2204,李白
2205,羅馬帝國過去兩、三百年間世襲制度
2206,韓國海關
2207,奧地利
2208,2009年
2209,牛胃氣膨脹
2210,中源漾水河
2211,
2212,東晉之前的早期漢傳佛教佛經譯籍將「真如」漢譯為「本無」，學者一般認為這是受道家老子思想的用詞影響
2213,伸展台
2214,印第安納大學俱樂部
2215,雷達吸波收材料
2216,1971年
2217,
2218,農業
2219,東芝
2220,新北市
2221,川本芳昭
2222,敘利亞
2223,15
2224,商業貿易
2225,管惟炎
2226,2002年
2227,620年
2228,民國2年2月25日
2229,第一公民
2230,
2231,天主教
2232,美利堅聯盟國
2233,然羅馬
2234,1949年
2235,19世紀末，滿洲因為日本和俄國對這一地區的爭奪而為世界所熟知。俄國向滿洲的擴張始於17世紀上半葉。1858年
2236,數學科幻
2237,心室底壁組織
2238,菲律賓
2239,湯瑪斯·勃蘭契特·瑞德
2240,周恩來
2241,超音速
2242,重轟炸機
2243,繩文時代新石器時代
2244,民國27年
2245,模擬別人的言行
2246,1897年
2247,李察·賓特利
2248,印尼
2249,金代
2250,荊州
2251,爾法學院
2252,28個
2253,克里米亞戰爭
2254,
2255,北京
2256,1945年
2257,永曆帝
2258,《帝王韻紀
2259,1972年
2260,2013年
2261,拉丁字母
2262,佳木斯
2263,1918年
2264,自轉的赤道速度就高達225公里/秒甚至更高，使得赤道半徑比極赤道
2265,雷達吸波收材料
2266,基督教
2267,聯合國人權委員會
2268,庫里爾台大會結盟反元。他們以海都為盟主，共同瓜分中亞行省，聯合對抗元朝
2269,電漿態的氫
2270,頭
2271,賓夕法尼亞州大學
2272,後續效應
2273,穀類作物
2274,毛奇
2275,[UNK]染色體
2276,後代
2277,熱帶草原氣候
2278,王白駒
2279,劉備
2280,第二心音
2281,東晉
2282,第一代戰鬥機
2283,道格拉斯
2284,玉米
2285,東羅馬帝國
2286,五個
2287,25年
2288,松花江
2289,美國
2290,宋理宗
2291,喬托號
2292,2008年
2293,南北韓高級別會談機制
2294,紅水河
2295,新蒙古人種
2296,斯芬·佩斯
2297,2001年
2298,大道東附近
2299,6.6千兆瓦
2300,副熱帶濕潤氣候
2301,1200萬名
2302,督憲
2303,2008年
2304,29.48萬人
2305,1998年
2306,鞏高峰
2307,富利
2308,12個
2309,蘇維埃
2310,櫻花大道
2311,焦爾達諾·布魯諾
2312,國際網球協會
2313,西晉
2314,風刺
2315,敵我性質
2316,刺史
2317,
2318,1180年
2319,三歲
2320,健康問題
2321,雷焦卡拉布里亞國家考古博物館
2322,阿克爾自治市
2323,香港人
2324,都市計劃
2325,
2326,布爾人
2327,小孩
2328,一卡通
2329,第18
2330,劉國軒
2331,[UNK]氣候分類系統
2332,吸引外國人光顧
2333,中華民國國民政府
2334,金銀珠寶
2335,
2336,1939年
2337,郵政機關發行，供寄遞郵件貼用的郵資憑證
2338,噪聲
2339,古羅馬
2340,漢江
2341,空軍
2342,音樂
2343,《四十二章經》
2344,薩沃亞家族
2345,工業發展
2346,海因利希・弗格勒
2347,第五套
2348,景洪市
2349,第一部憲法
2350,爭取陽光
2351,《失落的故事集
2352,1918年
2353,200米
2354,原始宗教
2355,第1區
2356,博物學
2357,杭州
2358,夜間攔截任務
2359,1970年
2360,馮特
2361,彰化市民代表會
2362,法國大革命時期
2363,明朝
2364,2013年
2365,朱德
2366,陳湯銘
2367,
2368,1958年
2369,西內蒙
2370,
2371,朝鮮語
2372,太陽
2373,光學系統
2374,德國財政局
2375,1938年
2376,2014年
2377,灣仔亦曾一度擁有為數眾多的電影院
2378,中華人民共和國
2379,法國
2380,先發制人入侵薩克森和波西米亞
2381,羅斯托克港
2382,為了鞏固自己及子孫的統治
2383,蒙古語
2384,二氧化碳
2385,元太宗
2386,15625億日元
2387,伊斯蘭教與其他的亞伯拉罕諸教相同，不允許自殺。在印度教中不允許自殺，在現代印度教社會中，自殺所犯的罪惡等同於謀殺他人所犯的罪惡。印度教
2388,1230年
2389,904年
2390,北非作戰階段
2391,國有企業
2392,1987年
2393,工程化核酸酶
2394,金軍
2395,西德以1-0擊敗阿根廷，成為繼巴西
2396,加拿大式雙打
2397,心室底壁組織
2398,許昌縣誌
2399,
2400,2901.3平方公里
2401,新北市
2402,都水監
2403,區域地質調查
2404,有強烈東北季風吹襲
2405,「學習偉大領袖毛澤東
2406,19世紀
2407,檀君古朝鮮
2408,清康熙帝
2409,最高人民會議常任委員會
2410,清宣宗時代
2411,蒙漢兩元政治
2412,黑色貝雷帽
2413,史記
2414,四次
2415,林彪
2416,統治階級
2417,1972年
2418,錫克教
2419,慢病毒載體
2420,社會輿論
2421,1603年
2422,一分
2423,三分之一
2424,2002年
2425,減低阻力
2426,新石器時代
2427,孔齊
2428,海因里希·赫茲
2429,1958年
2430,世界氣象組織
2431,
2432,1888年
2433,布政司署
2434,35%，跟一般使用燃料的發電廠的渦輪機相比，每年可發電量最多可到[UNK]
2435,天主教
2436,食品業
2437,1958年
2438,2010年
2439,柏樹林
2440,7920公里/小時
2441,仙台市
2442,潘永和
2443,裝飾
2444,黑河、呼瑪
2445,2000年
2446,義和團事變
2447,混合苦膽的酒
2448,洪武三十一年
2449,關島組織法
2450,2008年
2451,第五次調整
2452,保羅親王
2453,19世紀晚期
2454,豐富銀礦
2455,合不勒汗
2456,高句麗
2457,元世祖
2458,15年
2459,49.3萬人
2460,巴納德
2461,量子光學
2462,糧食85％
2463,哈德遜河
2464,全國地圖正保御國繪圖
2465,民國3年6月24日
2466,投保人
2467,主序帶
2468,坎貝爾
2469,港島區
2470,1230年
2471,實權仍掌握在他們的母親手中
2472,《中華人民共和國憲法》
2473,二十歲
2474,打比賽
2475,中村法道
2476,汕頭
2477,元世祖
2478,391年
2479,英國精神醫學期刊
2480,6月1日
2481,1271年
2482,13小時
2483,氦
2484,國資圖旁的戰基處營區土地
2485,蒙古貴族
2486,約翰一世
2487,黑死病
2488,第二次世界大戰
2489,卡胡盧伊
2490,硫化鉛
2491,氮化硫
2492,十名
2493,1972年
2494,都市計劃
2495,表面輻射出的能量
2496,徐樹錚
2497,無痛分娩
2498,6位
2499,虞氏
2500,煤煙消除會
2501,公民化
2502,宏碁
2503,國民政府時期
2504,海因里希·赫茲
2505,維多利亞時期
2506,燕王朱棣
2507,五桂山
2508,匹茲堡
2509,威廉·赫歇爾
2510,
2511,《動員戡亂時期臨時條款》
2512,黑水
2513,1989年
2514,花垣鎮
2515,東部
2516,毒品
2517,7%
2518,韓國
2519,梅艷芳是女低音
2520,
2521,泰國
2522,農民階層
2523,孔恩
2524,索契
2525,
2526,重慶理工大學
2527,支持臺灣獨立
2528,光明天皇
2529,托木斯克
2530,阿聯
2531,1897年
2532,《臺灣自救運動宣言》
2533,詳細規劃
2534,十億年前
2535,1486年
2536,英國
2537,1970年代
2538,1500公里
2539,「南極條約協商會議
2540,布里亞特人
2541,建炎二年
2542,宣統三年九月九日，蔡[UNK]、唐繼堯率新軍發動重九起義，脫離清朝。民國4年12月25日，蔡[UNK]、唐繼堯又在此發動反對袁世凱的護國運動。民國時期
2543,6月1日
2544,前279年
2545,中國大陸
2546,西元前1534年
2547,羅山
2548,1899年
2549,釋迦牟尼住世
2550,1950年
2551,1640年
2552,遊客
2553,威尼斯人的氣焰，他把貿易特權授予熱那亞、比薩等城市，試圖以此牽制威尼斯人
2554,機場快線
2555,女低音
2556,6月1日
2557,1999年
2558,非美元貨幣
2559,古代
2560,國家預防腐敗局
2561,風機高度愈高，發電量愈多
2562,「大學生研究計劃
2563,嘉義市彌陀路二二八紀念碑
2564,1994年
2565,王亞南
2566,南固臺
2567,八零年代
2568,1234年
2569,日本
2570,瑞派克路
2571,夢幻組合
2572,第二代
2573,居民委員會
2574,康熙三十二年
2575,重工業
2576,政府
2577,1952年
2578,軍事執政初期蘇利南政府還大致獲得人民的信賴與當初殖民母國荷蘭政府的良好關係
2579,
2580,十月革命
2581,金正恩
2582,可以將相片，圖片或者是標識導入到模板中付印
2583,公元1世紀
2584,1923年
2585,在各個市政領域推動都市轉型計畫
2586,極光
2587,興十一年
2588,幻境
2589,臭氧層
2590,日本右翼團體日本青年社
2591,廣東籍
2592,卡拉布里亞
2593,自由派
2594,1990年代
2595,秋明州
2596,倫敦煙霧事件
2597,妹妹
2598,自由
2599,韓國
2600,不穩定性
2601,常於9－10月回到黑龍江、烏蘇里江等河中產卵
2602,亨利克萊
2603,歐美國家
2604,濟州島
2605,赫爾伯特·查普曼
2606,噪音過大
2607,廿八歲
2608,濟南
2609,1961年
2610,「印度國民軍士兵大審判」
2611,榮休教宗
2612,中華民國教育部
2613,2比1
2614,美利堅合眾國眾議院
2615,1861年
2616,1991年
2617,擁有領土主權
2618,1953年12月
2619,白[UNK]紀滅絕事件
2620,2008年1月27日
2621,曼莫漢·辛格
2622,刺激性
2623,七七事變
2624,激進黨
2625,1895年
2626,中華民國96年10月1日改為準直轄市，中華民國99年12月25日
2627,法蘭克福
2628,昭陽湖
2629,
2630,載淳的嫡母慈安太后、生母慈禧太后與叔叔恭親王奕[UNK]
2631,53
2632,狄拉克
2633,失分
2634,第一次鴉片戰爭
2635,特殊黨員
2636,中國
2637,蔡素玉
2638,英國
2639,工藝上的難度不獲好評
2640,中國特色社會主義理論
