ID,Answer
1466,中央電視台高清綜合頻道
1467,夷陵之戰
1468,《蘇蒙修好條約》
1469,主體史學
1470,心室底壁組織
1471,1662年
1472,1884年
1473,第二產業
1474,德國
1475,約翰遜
1476,[UNK]總能量
1477,喪失了政權
1478,張議潮
1479,新幾內亞
1480,正德十一年
1481,使者僅至澎湖而返
1482,法國
1483,喜馬拉雅山
1484,孟加拉
1485,沙俄軍隊
1486,200萬立方公尺
1487,黑龍江
1488,1992年
1489,北角
1490,
1491,蔣中正
1492,大和國
1493,佛教
1494,人而對聲音頻率的分析
1495,無性生殖
1496,生命科學
1497,兩國爆發戰爭
1498,巴塞隆納奧運
1499,鬍鬚狀
1500,阿拉巴馬州
1501,鋤草祭
1502,[UNK]-15戰鬥機
1503,600年
1504,為迎接2010年上海世界博覽會的召開
1505,1980年
1506,1958年
1507,俄羅斯聯邦軍隊
1508,南方墨點法
1509,路易斯一世
1510,《時代》雜誌
1511,極權主義
1512,凡爾賽條約
1513,路易·勒沃
1514,布列塔尼半島美國石油公司
1515,後燃器
1516,曼諾球場
1517,東吳
1518,英格蘭愛德華一世
1519,自體授粉
1520,1929年
1521,想取快錢
1522,獻縣張莊
1523,蓋茲
1524,忽必烈
1525,福建人
1526,南斯拉夫內戰
1527,《塘沽協定》
1528,烏蘭烏德
1529,1897年
1530,巴拉克·歐巴馬
1531,2003年3月4日
1532,降低成本
1533,原局長改稱常任秘書長，維持公務員擢升的原則
1534,杭州[UNK]橋機場
1535,匈人
1536,不願送死
1537,總督
1538,興王
1539,衛奕信
1540,非歐幾里得幾何
1541,2012年
1542,十景
1543,忽必烈
1544,茶峒鎮
1545,本身沒有磁場
1546,惠金斯原理
1547,黑龍江
1548,波士頓理工
1549,兩年
1550,2010年
1551,為了便於管理漢地
1552,喬托號
1553,無以得知
1554,烏里雅蘇臺將軍
1555,西門主義
1556,日治時期
1557,蔡[UNK]
1558,中國
1559,《刑部大理寺狀》
1560,澳大利亞新南威爾斯州
1561,太陽運動
1562,聖方濟·沙勿略
1563,羅馬共和國時期
1564,外觀
1565,韓國
1566,藍屋
1567,薩伊
1568,85天
1569,五個
1570,張三祿
1571,15世紀
1572,《風雲人物》
1573,劉琮
1574,高血壓
1575,北燕
1576,《中華人民共和國全民所有制工業企業法
1577,試圖平衡人類和各種自然系統的關係，能夠讓各個成分取得合適的可持續性發展地位
1578,城市物質形態
1579,環境保護主義
1580,773年
1581,懷柔區
1582,七間
1583,民間反應不佳
1584,光緒十年
1585,1970年代
1586,希臘語
1587,西班牙
1588,神經源性
1589,加拿大
1590,七個
1591,安定
1592,列支敦斯登
1593,乾旱
1594,七卷
1595,台北都會區
1596,甲午戰爭
1597,政府採取反共措施
1598,1897年
1599,[UNK]
1600,1935年
1601,四角號碼檢字法
1602,8.6%
1603,浙江海商
1604,巴西
1605,歐洲聯盟委員會
1606,增加西側的空曠程度
1607,德國
1608,蘇聯
1609,七年戰爭
1610,100米
1611,咖啡因中毒
1612,國民政府
1613,漢江
1614,青光眼
1615,狄托主義
1616,財務部
1617,1984年
1618,射擊斷續器
1619,5位
1620,工業發酵
1621,1945年
1622,金代
1623,米高梅
1624,1988年
1625,「撫順」號
1626,英國
1627,耶穌會
1628,一戰前夕
1629,鐵鉉
1630,張伯倫
1631,《義勇軍進行曲》
1632,棉花
1633,卡洛·埃馬努埃萊一世
1634,賀知章
1635,犯人流放之地
1636,先來後到的土地分配衝突
1637,主序前星
1638,貝加爾湖
1639,厄德
1640,古希臘文化
1641,當時儒教興盛
1642,「危坐二堂，絕無懼色」
1643,克里斯蒂安尼亞
1644,無限制潛艇戰
1645,哈大客運專線
1646,亞熱帶常綠闊葉林
1647,1947年
1648,小德意志統一
1649,博尼法斯二世
1650,約翰·莫根
1651,耐腐蝕性
1652,1835年
1653,咖啡因
1654,「革命外交
1655,1972年
1656,宿衛軍
1657,汪精衛
1658,體育部
1659,單斜棱晶體
1660,直系
1661,水牛城勇士
1662,孫中山
1663,七月初六
1664,賽丁泉天文台
1665,殖民政策
1666,[UNK]染色體
1667,聯合國安全理事會
1668,16世紀
1669,大陸性氣候帶
1670,配子
1671,騎士團
1672,孟郊
1673,佩德納萊斯河，德克薩斯州石牆郡
1674,皖系軍閥
1675,清廣東水師提督
1676,1965年
1677,1967年
1678,奧古斯都
1679,哲布尊丹巴
1680,孟懷玉
1681,將原「布政司署」改稱為「政府總部」
1682,1861年2月9日
1683,3月19日
1684,漢字
1685,安托萬·拉瓦錫
1686,伊斯蘭教
1687,平衡的力
1688,周文公
1689,眾議院
1690,重要的財源
1691,盧安達法郎
1692,皖浙贛獨立團
1693,德川家康
1694,經濟蕭條
1695,世族
1696,1853年
1697,銅鑼灣至太古一帶
1698,民國34年
1699,1270年
1700,動力系統
1701,三個
1702,中山市
1703,西伯利亞
1704,[UNK]氏
1705,江河級驅逐艦
1706,2015年
1707,21473平方公里
1708,數學主任
1709,颶風
1710,世界氣象組織
1711,衣服布料
1712,海河流域
1713,蒙哥
1714,700家
1715,中國溧陽茶葉節
1716,全市綠化比例高
1717,收到十二道金牌班師回朝
1718,澳大利亞
1719,大汗
1720,民國三十七年1月21日至23日則舉行第一屆中華民國立法委員選舉；同年3月29日
1721,7980年
1722,1962年
1723,青島海軍基地
1724,姑臧
1725,售票處
1726,張作霖
1727,波蘭進入戰時狀態
1728,西柏林遊客
1729,感光細胞
1730,黎元洪
1731,于鳳至
1732,中華民國台灣
1733,第二次世界大戰
1734,1961年
1735,白光
1736,蔣中正
1737,1966年
1738,奈特·麥克米蘭
1739,無佛像時代
1740,1977年
1741,白色
1742,自由聯合關係
1743,三次
1744,英國
1745,實行救助管理辦法
1746,《劃一現行各道地方行政官廳組織令》
1747,高朱蒙
1748,1948年
1749,蒸汽膨脹
1750,隋[UNK]帝
1751,石碇區石碇里
1752,日本
1753,美國心臟學會
1754,大英帝國
1755,《八篇書》
1756,德國
1757,阿爾薩斯-洛林
1758,路易十四
1759,合作派
1760,治療心理疾病
1761,工業革命
1762,1個
1763,1990年代
1764,波斯民間傳說中與伊蘭人世代爭鬥的圖蘭人英雄阿弗剌昔牙卜
1765,24%
1766,高麗國
1767,後現代主義
1768,1828年
1769,第二名
1770,委員會
1771,西安招待所
1772,1349年
1773,湯瑪斯傑佛遜
1774,民間盛行安太歲習俗，不少民眾在新春期間
1775,郵值標籤
1776,席哈克略皇帝
1777,1989年
1778,公元前240年
1779,農耕節
1780,俄國革命
1781,為了制衡德軍
1782,石勒
1783,八士兵
1784,敵我矛盾
1785,獨立性
1786,西塞羅句法
1787,一百億年
1788,湖熟
1789,英國
1790,木衛一
1791,愛滋病毒
1792,1993年
1793,外蒙古
1794,張聞天
1795,後現代
1796,法家
1797,五個
1798,通古斯地區過於偏遠
1799,安大略湖
1800,羊肉
1801,朝鮮王朝
1802,劉駿
1803,將部分河水導入恆河運河
1804,浮動匯率制度
1805,美國
1806,
1807,
1808,十六歲
1809,法國
1810,1928年
1811,5個
1812,[UNK]
1813,曼哈頓
1814,豐年間
1815,君士坦提烏斯
1816,外省人
1817,彌生人
1818,甲醇
1819,太祖王
1820,因為牛隻列印問題
1821,英國
1822,合作派
1823,中華人民共和國
1824,1590年
1825,1941年
1826,細胞核
1827,放氣減壓
1828,發生十月革命
1829,俄羅斯
1830,為了維護毛的權威
1831,幅員遼闊
1832,1943年
1833,大多倫多地區
1834,文化
1835,鐵核
1836,儒勒·凡爾納
1837,純的硫是黃色的晶體
1838,資產負債表
1839,德川家康
1840,日本
1841,5000000
1842,位居台灣北部
1843,朝鮮
1844,1789年
1845,漢諾瓦國立劇院
1846,泰勒斯
1847,32.8%
1848,自萊茵河發動入侵
1849,鮑羅廷
1850,杜林
1851,金合歡
1852,13倍
1853,黃埔軍校
1854,《紅樓夢》
1855,一百多年
1856,1920年現代主義嶄露頭角之後
1857,雲南
1858,20世紀初
1859,電子郵票
1860,儒字
1861,十字軍洗劫君士坦丁堡
1862,剛果民主共和國
1863,俄國
1864,成熟階段
1865,努力把這些心找回來
1866,吠陀梵語
1867,1950年代
1868,羅伯特·波義耳
1869,湯·韋迪加
1870,托木斯克州
1871,提奧多雷
1872,載人太空飛行
1873,706萬
1874,一夫一妻多妾制婚姻
1875,伊莉莎白
1876,義大利
1877,2000年
1878,1932年
1879,《冬季戀歌》
1880,路易-菲利普
1881,阿布巴卡爾
1882,台北曲藝團
1883,《古魯·格蘭特·薩希卜》
1884,1865年
1885,翟中和
1886,1924年
1887,中央印製廠
1888,9
1889,楊宇霆
1890,法國
1891,吉米·史都華
1892,周恩來
1893,不接受
1894,光化學煙霧
1895,民主進步黨
1896,在巴黎聖母院召開了由教職人員、世俗貴族和富裕市民代表參加的國務會議
1897,洛厄爾天文台
1898,輪椅網球比賽
1899,三名
1900,中日甲午戰爭
1901,金門
1902,韓國高速鐵道
1903,《隋唐帝國與古代朝鮮》
1904,2006年
1905,中華民國實業部
1906,1973年
1907,多倫多
1908,大學生的城市
1909,約翰·洛克菲勒
1910,二戰後
1911,1807年拿破崙的軍隊解放了華沙，華沙成為了新建立的華沙公國的首都。1815年
1912,埃德溫·哈勃
1913,胡季[UNK]
1914,孟德爾定律
1915,
1916,2005年
1917,東西伯利亞喇嘛教則例
1918,莫斯科
1919,五分之一
1920,《英語通用校勘詞典》。1860年伍斯特出版了《英語詞典》
1921,網易
1922,克倫威爾路
1923,《渡假留香》
1924,日本
1925,美國硫酸是所有生產得最多的化合物
1926,俾斯麥
1927,水門事件
1928,斯364線
1929,閻錫山
1930,1997年
1931,托爾金
1932,龍興之地
1933,中國政府因開放市場的需要
1934,阿伊努人
1935,1919年
1936,五倍
1937,原子能發電站
1938,艾森豪
1939,25個
1940,雙反
1941,帕西瓦爾·洛厄爾
1942,二二八事件
1943,紅色
1944,澎湖
1945,亞硫酸
1946,理學
1947,1998年
1948,民國時期
1949,毛澤東
1950,1950年
1951,因為高輻射的環境
1952,維基媒體
1953,二氧化碳
1954,1939年
1955,清朝末年
1956,城堡
1957,哲學原理研究
1958,1997年
1959,第六次全國人口普查，全市常住人口
1960,北大西洋
1961,1455年
1962,鄧穎超
1963,代表宇宙秩序
1964,傳統音樂
1965,為了提防燕王謀反
1966,列支敦斯登
1967,阿爾巴尼亞
1968,恢復市場的功能，以邁向生產力理論
1969,北非
1970,中華民國政府
1971,2006年
1972,淋巴液
1973,償命
1974,1901年
1975,十八歲
1976,近年
1977,端午節
1978,阿布海兒汗時代
1979,燃燒室
1980,1312年
1981,1970年
1982,30℃
1983,以色列
1984,
1985,兩個
1986,抗戰
1987,1989年
1988,元武宗
1989,天文學家
1990,毛澤東
1991,美國
1992,
1993,2014年12月
1994,中部科學園區
1995,台北市立體育場
1996,曹議金
1997,冷戰期間
1998,1928年
1999,收容遣送制度
2000,中國國民黨
2001,《一種美味》
2002,狄拉克
2003,金黃飽滿
2004,移民實邊
2005,水軍
2006,中國青年黨
2007,矽燃燒過程
2008,劉少奇
2009,瑞士洛桑國際管理學院
2010,即捕即解實施前
2011,著陸
2012,顛覆中共政府的政治目的
2013,丹尼爾奧爾特加
2014,幾何學
2015,1998年1月1日
2016,《風之國度》
2017,拜占庭政府中的蠻族事務局
2018,噶爾丹入侵喀爾喀時喀爾喀人
2019,首席的元老
2020,九世紀
2021,阿普列尤斯
2022,猶太人
2023,總能量
2024,同意
2025,省務會議
2026,1610年1月7日
2027,荷蘭
2028,喬治亞
2029,1835年
2030,六四天安門事件
2031,類比訊號
2032,「通俗的」
2033,每秒30轉
2034,在伯利恆修道院，哭泣
2035,1955年
2036,1987年
2037,洪堡
2038,1847年
2039,唐玄宗
2040,1968年
2041,不動產
2042,其英文縮寫首字母為「[UNK]·ㄎㄟ·ㄨㄞ」
2043,林肯總統
2044,養殖漢諾瓦馬、歐登堡馬和其他血統的馬是不少下薩克森邦人的業餘愛好和職業。下薩克森邦風景怡人
2045,元末民變
2046,濕熱指數
2047,上尉特別官佐
2048,1599年
2049,3個
2050,香港國際機場
2051,暴力革命
2052,段祺瑞
2053,普魯士
2054,高句麗
2055,軍事
2056,溧陽
2057,學權部
2058,富蘭克林·德拉諾·羅斯福
2059,科什圖尼察
2060,1600個
2061,美國憲法第十九修正案
2062,500毫升
2063,古代
2064,民國二年
2065,蒙古人
2066,正德十一年
2067,閏盤
2068,愛爾蘭共和國
2069,[UNK]國際
2070,毛澤東
2071,蒙哥汗在合州的釣魚城之戰戰死
2072,瀧川
2073,莫高窟
2074,電穿孔細胞
2075,計劃偷渡入境
2076,2次
2077,1924年
2078,梁啟超
2079,期貨
2080,宮田製銃所
2081,經濟問題
2082,1米93
2083,
2084,主流傳媒
2085,縱貫鐵路山線段
2086,《1956年清潔空氣法》
2087,艾薩克·牛頓
2088,大陸新移民
2089,柏拉圖
2090,教法
2091,消耗戰
2092,亨利四世
2093,阿爾卑斯山
2094,上尉特別官佐
2095,1957年
2096,何鳳山
2097,一億光年
2098,1995年
2099,紅矮星
2100,日語
2101,阿爾法級別
2102,19世紀
2103,草本
2104,涵元殿
2105,奧斯卡·赫特維希
2106,1971年
2107,英國
2108,馮國璋
2109,增強孩子免疫
2110,民國18年
2111,年降雨量
2112,1913年
2113,法國東部
2114,灣仔
2115,拉丁語
2116,索馬利亞
2117,婆羅摩笈多
2118,貝聿銘
2119,世界的中心
2120,第53
2121,工業革命
2122,耶穌會
2123,一次世界大戰時期
2124,大量安眠藥
2125,史坦波中心
2126,《科學怪人》
2127,詹姆士·波爾克·詹森
2128,[UNK]-16
2129,泰國，在餐館用餐必須附加消費稅，在日本
2130,麥健時報告書》
2131,江蘇
2132,朱齡石
2133,中共中央副主席
2134,坦克
2135,細胞膜
2136,普洱專區
2137,僱傭安定
2138,新港
2139,指國君身邊的齊泰和黃子澄為奸臣，需要鏟除
2140,1529年
2141,佐世保重工業
2142,申城
2143,德川家
2144,河川
2145,岩石圈
2146,香港日治時期
2147,聯邦儲備系統
2148,1925年
2149,由新界鄉村的代表組成
2150,德國
2151,亞熱帶
2152,1975年
2153,日本
2154,反共思想
2155,韓國
2156,俄羅斯車里雅賓斯克
2157,王藍
2158,胡錦濤
2159,東晉元帝
2160,最低層
2161,儒字
2162,絲綢之路
2163,5642米
2164,殺蟲劑中毒
2165,寮國
2166,產業工會聯合會
2167,京杭大運河
2168,薩繆爾
2169,南奧塞提亞自治區
2170,浮動匯率制度
2171,農業
2172,秋天
2173,將兩國國界以黑龍江為基本界限劃清
2174,永興」
2175,雲南省
2176,德國
2177,土地改革
2178,陽邁二世
2179,艾瑪·史東
2180,「下薩克森邦臨時憲法」生效
2181,聯邦在內戰中取勝
2182,玉泉北路
2183,1789年
2184,280天
2185,旅遊業
2186,德謨克利特
2187,國家地質總局
2188,2007年
2189,國家歷史文化名城
2190,維基媒體基金會
2191,一省
2192,道里根加河
2193,由高昂的嫁妝
2194,小學
2195,最佳演唱團體獎
2196,姬侍
2197,防火能力
2198,現代精神醫學
2199,機炮
2200,松前公廣
2201,德國柏林影展
2202,接合
2203,第四心音
2204,李白
2205,世襲制度
2206,韓國海關
2207,英屬印度
2208,2009年
2209,牛胃氣膨脹
2210,白河
2211,吠陀梵語
2212,為了要正確地表示宇宙真實名相的真情實意
2213,女性模特兒
2214,印第安納大學俱樂部
2215,低可偵測性
2216,1950年代
2217,王田交流道
2218,高科技產業
2219,東芝
2220,新北市
2221,川本芳昭
2222,伊斯蘭教
2223,一年
2224,商業貿易
2225,支持
2226,2002年
2227,620年
2228,民國2年2月25日
2229,第一公民
2230,現代主義
2231,天主教
2232,美利堅聯盟國
2233,亞歷山大·塞維魯
2234,1949年
2235,1858年
2236,數學科幻
2237,心室底壁組織
2238,菲律賓
2239,湯瑪斯·勃蘭契特·瑞德
2240,周恩來
2241,超音速
2242,[UNK]-47
2243,日本
2244,民國37年
2245,模擬別人的言行
2246,1897年
2247,李察·賓特利
2248,印尼
2249,熙四十八年
2250,荊州
2251,摩利爾法學院
2252,28個
2253,克里米亞戰爭
2254,重慶機
2255,北京
2256,1945年
2257,倭寇
2258,
2259,1972年
2260,2013年
2261,史達林
2262,佳木斯
2263,1918年
2264,年輕恆星
2265,非金屬類材料
2266,阿拉貢王國
2267,聯合國人權委員會
2268,庫里爾台大會
2269,氫
2270,頭
2271,費城學院和研究院
2272,二氧化碳
2273,人均糧食
2274,勒布夫
2275,[UNK]染色體
2276,後代
2277,山地氣候
2278,王白駒
2279,劉備
2280,第三心音
2281,咸康七年
2282,全金屬
2283,道格拉斯
2284,稻
2285,東羅馬帝國
2286,兩個
2287,民國25年
2288,松花江
2289,洛特
2290,宋理宗趙昀，原名趙與莒，1222年被立為寧宗弟沂王嗣子，賜名貴誠，1224年立為寧宗皇子，賜名昀，是宋朝的第十四位皇帝，在位40年，享年59歲。宋理宗
2291,喬托號
2292,2008年
2293,南北韓高級別會談機制
2294,紅水河
2295,彌生人在遺傳因子上的影響仍舊較大，但繩文人
2296,斯芬·佩斯
2297,2001年
2298,大道東
2299,27千兆瓦
2300,副熱帶濕潤氣候
2301,1200萬名
2302,
2303,2008年
2304,29.48萬人
2305,1982年
2306,鞏高峰
2307,杜篤瑪
2308,12個
2309,西伯利亞
2310,櫻花大道
2311,焦爾達諾·布魯諾
2312,國際網球協會
2313,大略
2314,修飾手法
2315,官僚主義者階級
2316,刺史
2317,心臟
2318,1180年
2319,三歲
2320,失眠
2321,雷焦卡拉布里亞國家考古博物館
2322,阿克爾自治市
2323,香港人
2324,都市計劃
2325,義大利
2326,布爾人
2327,胎兒
2328,校園一卡通
2329,第18
2330,海澄公
2331,大氣層
2332,外國人
2333,唐生智
2334,金銀珠寶
2335,10世紀
2336,1939年
2337,用於在郵件被寄出前，證明寄郵人已支付全部或部分傳遞費用
2338,噪聲
2339,更為可貴
2340,白河
2341,蘇聯海軍
2342,音樂
2343,《四十二章經》
2344,阿爾杜伊尼卡家族
2345,工業發展
2346,海因利希・弗格勒
2347,第五套
2348,景洪市
2349,
2350,為爭取陽光
2351,《失落的故事集》
2352,1918年
2353,1950米
2354,原始宗教
2355,第1區
2356,風俗物產圖
2357,杭州
2358,機鼻
2359,1999年
2360,馮特
2361,彰化市民代表會
2362,法國大革命時期
2363,明朝
2364,2012年
2365,朱德
2366,長樂鶴上人
2367,漢武帝時期
2368,1963年
2369,東經
2370,西排立
2371,助詞
2372,主序帶
2373,電磁波理論模型
2374,德國
2375,1927年
2376,2014年
2377,影院
2378,2007年
2379,法國
2380,於1756年~1757年先發制人入侵薩克森和波西米亞
2381,國家銀行
2382,為了鞏固自己及子孫的統治
2383,蒙古語
2384,甲醇
2385,元太宗
2386,15625億日元
2387,印度教
2388,1218年
2389,918年
2390,北非作戰階段
2391,依法治國
2392,1987年
2393,[UNK]連線酶
2394,金軍
2395,互射十二碼一役
2396,對雙人方
2397,心室底壁組織
2398,
2399,40年
2400,2901.3平方公里
2401,桃園市
2402,忽必烈
2403,高等學校新生入學考試制度
2404,靠近中國大陸的大陸型氣候
2405,
2406,19世紀
2407,檀君古朝鮮
2408,月清順治帝
2409,最高人民會議常任委員會副委員長楊亨燮
2410,清宣宗時代
2411,蒙漢兩元政治
2412,黑色貝雷帽
2413,三國史記
2414,四次
2415,林彪
2416,城市的出現
2417,1973年
2418,摩門教
2419,分裂
2420,社會輿論
2421,1603年
2422,一分
2423,火山國家公園
2424,2003年
2425,競速機
2426,新石器時代
2427,孔齊
2428,李·德富雷斯特
2429,1958年
2430,世界氣象組織
2431,通貨膨脹
2432,1820年代
2433,教育統籌局
2434,[UNK]
2435,天主教
2436,釀酒業
2437,1958年
2438,2010年
2439,柏樹林
2440,7920公里/小時
2441,仙台市
2442,史和平
2443,對郵票進行蓋銷
2444,哈爾濱
2445,1967年
2446,義和團事變
2447,酒
2448,建文二年
2449,關島組織法
2450,2008年
2451,邊防具體業務工作
2452,彼得二世
2453,19世紀晚期
2454,貴金屬
2455,合不勒汗
2456,高句麗
2457,汗國
2458,民國15年
2459,80
2460,巴納德
2461,量子光學
2462,糧食
2463,愛河
2464,正保御國繪圖
2465,民國3年6月24日
2466,投保人
2467,低質量
2468,坎貝爾
2469,港島區
2470,1218年
2471,奧多內去世
2472,《中華人民共和國憲法》
2473,二十歲
2474,雙打比賽
2475,中村法道
2476,茂名
2477,鐵穆爾
2478,391年
2479,英國精神醫學期刊
2480,1849年11月1日
2481,1260年
2482,8小時
2483,氦
2484,戰基處營區土地
2485,蒙古貴族
2486,巴西爾二世
2487,黑死病
2488,1948年3月
2489,哈雷阿卡拉國家公園
2490,硫
2491,氮化硫
2492,三屆
2493,1972年
2494,都市計劃
2495,波霎
2496,哲布尊丹巴
2497,情感支持
2498,6位
2499,會稽虞氏的虞亮
2500,煤煙消除會
2501,公民化
2502,宏碁
2503,國民政府時期
2504,海因里希·赫茲
2505,傻瓜塔
2506,宋忠
2507,
2508,匹茲堡
2509,愛德蒙·哈雷
2510,福爾摩沙高速公路
2511,《動員戡亂時期臨時條款》
2512,[UNK]靼海峽
2513,1989年
2514,花垣鎮
2515,東部
2516,毒品
2517,7%
2518,韓國
2519,
2520,與鄧穎超新婚之夜
2521,泰國
2522,農民階層
2523,孔恩
2524,索契
2525,比利時
2526,重慶理工大學
2527,支持臺灣獨立的「獨派」並列為臺灣當前的兩大政治思想
2528,新天皇光明天皇
2529,托木斯克
2530,葛摩
2531,1905年
2532,《臺灣自救運動宣言》
2533,詳細規劃
2534,十億年
2535,1486年
2536,英國
2537,1950年代
2538,1500公里
2539,南極條約體系一年一度的「南極條約協商會議
2540,布里亞特人
2541,建炎二年
2542,民國15年
2543,1843年
2544,279年
2545,日本
2546,西元前1534年
2547,瓦倫本哥國家公園
2548,1906年
2549,釋迦牟尼
2550,1963年
2551,11年
2552,交通不便
2553,斯人
2554,東涌線
2555,梅艷芳是女低音
2556,1849年11月1日
2557,1997年
2558,2005年7月21日
2559,宋代
2560,國家預防腐敗局
2561,風機高度愈高，發電量愈多
2562,大學生研究計劃
2563,民國七十八年
2564,1994年
2565,王亞南
2566,茂蘿街
2567,八零年代
2568,1234年
2569,日本
2570,瑞派克路
2571,白熱電燈泡
2572,第三代戰鬥機
2573,侵權申訴
2574,康熙三十二年
2575,重工業
2576,中央印製廠
2577,1952年
2578,十二月屠殺的事件中，多達15位的政治反對領袖遭到執政政府的暗殺
2579,驅逐艦
2580,俄國內戰
2581,張成澤
2582,將相片，圖片或者是標識導入到模板中付印
2583,2500年前
2584,1904年4月1日
2585,位居台灣北部
2586,輻射
2587,紹興十一年
2588,烈女義坑
2589,調節氣溫
2590,日本青年社
2591,廣東籍
2592,羅馬帝國
2593,保守派
2594,1990年代
2595,秋明州
2596,倫敦煙霧事件
2597,加州
2598,自由
2599,韓國
2600,不穩定性
2601,北方太平洋品種的大馬哈魚常於9－10月回到黑龍江、烏蘇里江等河中產卵
2602,亨利克萊
2603,歐美國家
2604,濟州島
2605,赫爾伯特·查普曼
2606,安裝良好
2607,廿八歲
2608,濟南
2609,2016年
2610,印度國民軍士兵大審判
2611,榮休教宗
2612,美日領事機構
2613,2比1
2614,參議院
2615,1861年
2616,1991年
2617,臺灣
2618,1953年12月
2619,白[UNK]紀末滅絕事件
2620,2003年3月4日
2621,曼莫漢·辛格
2622,刺激性
2623,七七事變」
2624,民主黨的集權政策，未能代表全國人民的意願。激進黨
2625,1895年
2626,中華民國99年
2627,萊茵魯爾
2628,漢拿山
2629,拒絕投降
2630,慈禧皇太后
2631,1600分
2632,曼琪
2633,失分
2634,第一次鴉片戰爭
2635,特殊黨員
2636,中國文化
2637,蔡素玉
2638,加拿大
2639,工藝
2640,特色社會主義理論
2641,2016年
2642,4個
2643,溫州
2644,巴特伊堡
2645,《宅地法》
2646,中途公園
2647,駐越美軍
2648,燈罩
2649,高房價
2650,1848年
2651,1948年12月1日
2652,效益主義
2653,解放軍
2654,1946年
2655,伊斯蘭教
2656,元弘之亂
2657,6-8月
2658,伊斯蘭教
2659,暴雪娛樂
2660,第二次世界大戰
2661,瓦克人
2662,理論心理學
2663,南方墨點法
2664,314.23萬
2665,唐朝
2666,
2667,戴維·勞合·喬治
2668,240℃
2669,中華人民共和國國防部
2670,宮田製銃
2671,中部科學園區
2672,1802年
2673,特瓦族
2674,百濟個性溫和的雕塑
2675,麻州
2676,杜林
2677,庫侖阻力
2678,沒有完整校舍
2679,一邊一國
2680,耶穌會
2681,西塞羅
2682,英軍司令部
2683,
2684,土耳其
2685,2013年
2686,三重忠孝橋
2687,摩根
2688,1861年
2689,高崗
2690,1930年
2691,沒有水資源，降雨量非常稀薄，於是進行海水淡化
2692,64%
2693,花崗岩錐狀島嶼
2694,爭議性
2695,1755年
2696,印尼
2697,人本主義
2698,首爾塔洞公園
2699,建議安理會重新審查五國的申請
2700,英國
2701,法恩斯沃斯
2702,千分之三
2703,8200年
2704,第一次世界大戰
2705,什錦麵
2706,供給創造需求
2707,中東
2708,三十八年
2709,陳誠
2710,阿爾比派
2711,鮭魚
2712,中國大陸
2713,甘蔗
2714,滿北條氏專制政權
2715,一個用戶正在編輯，第二個用戶儲存頁面同一段落的編輯，之後當第一個用戶嘗試儲存網頁
2716,約翰·福特
2717,昆明公交
2718,2010年
2719,巴洛克風格
2720,七五憲法》
2721,2008年
2722,納粹黨
2723,清政府
2724,拿破崙
2725,因戰時的盟軍破壞
2726,漢魏故城
2727,1920年代
2728,
2729,威廉一世
2730,定向天線
2731,第1630號
2732,1702年
2733,降低因為鋼纜或者是滑輪等裝置失效導致失去控制的問題
2734,新加坡
2735,同盟國
2736,1944年
2737,標準中文
2738,布里斯托
2739,河運
2740,伏爾加河
2741,國際動物命名委員會
2742,黃金自由貿易
2743,歐陽玄
2744,太陽能發電站
2745,大韓帝國
2746,為發信者的郵件蓋上郵戳的做法非常受歡迎
2747,第265任
2748,運動一號
2749,死亡
2750,40
2751,阿拉瓦克印第安人
2752,告士打道
2753,[UNK]集團
2754,極端設計
2755,12個
2756,蘿蔔糕
2757,伽利略
2758,1875年
2759,裏海
2760,1863年
2761,1828年
2762,16世紀末葉
2763,1829年
2764,杜林
2765,2008年
2766,毛利家
2767,短體鯨龍
2768,尹伊桑
2769,拿破崙
2770,267年
2771,11月祭
2772,中華人民共和國
2773,愛格思海金斯公司
2774,阿拉巴馬州
2775,2015年
2776,《金驢記》
2777,呂蒙
2778,林肯
2779,1867年
2780,70
2781,狩獵採集社會
2782,產黨國家
2783,國民黨
2784,入學考試
2785,擔心引起教會勢力的強烈反彈
2786,東羅馬帝國仍是危機不斷
2787,鄂圖曼帝國
2788,2004年3月2日格林威治時間7:17
2789,明代
2790,1951年4月13日
2791,基督教
2792,心血管疾病
2793,石油天然氣研發中心
2794,元朝
2795,硫酸
2796,義大利戰爭
2797,超級基金法
2798,中華人民共和國
2799,納粹德國
2800,募兵制
2801,1933年
2802,1994年、1996年和2001年
2803,三藩之亂
2804,1765年
2805,天主教會
2806,以多國部隊維和活動及國防合作活動
2807,大滿貫
2808,華沙
2809,伯力
2810,外交政策
2811,區分不同
2812,8世紀
2813,約翰二世·科穆寧皇帝
2814,凡爾賽宮
2815,北海道帝國大學
2816,2008年
2817,信陽市
2818,地區邊界
2819,多部電腦
2820,動物命名法
2821,2016年
2822,1789年
2823,拔都與兀良哈台大力支持拖雷系的蒙哥
2824,國際生物科學聯合會
2825,王府長史葛誠叛變，密奏朝廷「燕王無病」
2826,金靴獎
2827,齊格蒙特三世
2828,天文學
2829,巴雷
2830,萊茵河
2831,氧化亞氮氣體
2832,沒有確立什麼新的想法，都是「批准教會內已經形成的共識」
2833,周立
2834,攻占納哈出的金山
2835,稻米成熟時
2836,內燃機
2837,銀熊獎
2838,1968年
2839,靜止心率
2840,《舊金山和約》
2841,6座
2842,1989年
2843,武昌起義
2844,直接管理寺院周圍13莊政教事務
2845,殺傷力大
