Id,Category
2997,2
2998,4
2999,8
3000,9
3001,9
3002,2
3003,5
3004,5
3005,4
3006,10
3007,9
3008,0
3009,10
3010,7
3011,9
3012,6
3013,9
3014,10
3015,4
3016,0
3017,4
3018,9
3019,5
3020,6
3021,0
3022,5
3023,4
3024,0
3025,4
3026,6
3027,2
3028,10
3029,6
3030,0
3031,6
3032,9
3033,5
3034,2
3035,10
3036,2
3037,10
3038,10
3039,4
3040,3
3041,9
3042,10
3043,9
3044,7
3045,0
3046,4
3047,1
3048,5
3049,5
3050,2
3051,4
3052,8
3053,10
3054,6
3055,9
3056,2
3057,9
3058,5
3059,10
3060,8
3061,0
3062,10
3063,9
3064,4
3065,9
3066,6
3067,6
3068,10
3069,5
3070,6
3071,2
3072,0
3073,6
3074,4
3075,9
3076,2
3077,3
3078,0
3079,5
3080,2
3081,10
3082,10
3083,9
3084,9
3085,3
3086,5
3087,2
3088,6
3089,4
3090,9
3091,5
3092,9
3093,2
3094,10
3095,4
3096,9
3097,5
3098,5
3099,9
3100,3
3101,9
3102,5
3103,9
3104,4
3105,4
3106,0
3107,9
3108,2
3109,2
3110,9
3111,9
3112,2
3113,5
3114,9
3115,9
3116,8
3117,8
3118,6
3119,5
3120,5
3121,9
3122,5
3123,4
3124,8
3125,3
3126,2
3127,5
3128,9
3129,5
3130,6
3131,2
3132,4
3133,6
3134,2
3135,4
3136,0
3137,9
3138,1
3139,5
3140,5
3141,6
3142,9
3143,9
3144,10
3145,8
3146,1
3147,10
3148,2
3149,0
3150,5
3151,2
3152,5
3153,0
3154,9
3155,9
3156,6
3157,9
3158,4
3159,9
3160,9
3161,10
3162,0
3163,10
3164,9
3165,4
3166,9
3167,9
3168,2
3169,0
3170,2
3171,9
3172,0
3173,7
3174,3
3175,7
3176,10
3177,4
3178,6
3179,0
3180,9
3181,10
3182,9
3183,8
3184,1
3185,8
3186,9
3187,10
3188,5
3189,0
3190,4
3191,3
3192,9
3193,4
3194,5
3195,4
3196,10
3197,8
3198,2
3199,3
3200,10
3201,3
3202,10
3203,9
3204,6
3205,10
3206,10
3207,6
3208,2
3209,5
3210,4
3211,2
3212,9
3213,2
3214,3
3215,9
3216,9
3217,2
3218,8
3219,6
3220,9
3221,9
3222,4
3223,2
3224,3
3225,0
3226,9
3227,9
3228,4
3229,6
3230,0
3231,2
3232,8
3233,5
3234,6
3235,2
3236,6
3237,6
3238,2
3239,6
3240,9
3241,10
3242,6
3243,8
3244,0
3245,6
3246,8
3247,6
3248,9
3249,6
3250,10
3251,5
3252,3
3253,10
3254,8
3255,9
3256,0
3257,4
3258,5
3259,5
3260,9
3261,5
3262,3
3263,6
3264,6
3265,10
3266,9
3267,8
3268,0
3269,6
3270,5
3271,4
3272,9
3273,10
3274,4
3275,8
3276,2
3277,0
3278,0
3279,9
3280,6
3281,10
3282,9
3283,2
3284,9
3285,2
3286,7
3287,4
3288,4
3289,2
3290,7
3291,9
3292,10
3293,2
3294,10
3295,6
3296,8
3297,10
3298,9
3299,9
3300,0
3301,9
3302,2
3303,0
3304,10
3305,2
3306,9
3307,4
3308,2
3309,2
3310,1
3311,9
3312,9
3313,2
3314,8
3315,2
3316,4
3317,9
3318,3
3319,3
3320,10
3321,4
3322,10
3323,5
3324,5
3325,2
3326,5
3327,5
3328,10
3329,3
3330,10
3331,9
3332,10
3333,10
3334,4
3335,2
3336,9
3337,10
3338,5
3339,10
3340,6
3341,4
3342,2
3343,10
3344,10
3345,0
3346,9
