Id,Category
2997,2
2998,4
2999,5
3000,9
3001,9
3002,1
3003,2
3004,2
3005,4
3006,10
3007,5
3008,3
3009,4
3010,0
3011,9
3012,0
3013,9
3014,5
3015,1
3016,2
3017,9
3018,5
3019,5
3020,6
3021,1
3022,1
3023,9
3024,0
3025,4
3026,5
3027,2
3028,10
3029,6
3030,5
3031,0
3032,9
3033,5
3034,3
3035,10
3036,1
3037,5
3038,10
3039,5
3040,3
3041,9
3042,10
3043,9
3044,1
3045,9
3046,4
3047,2
3048,5
3049,2
3050,1
3051,4
3052,8
3053,10
3054,0
3055,9
3056,2
3057,9
3058,5
3059,10
3060,8
3061,0
3062,10
3063,9
3064,9
3065,9
3066,6
3067,4
3068,3
3069,5
3070,6
3071,5
3072,0
3073,5
3074,4
3075,9
3076,2
3077,9
3078,0
3079,5
3080,9
3081,10
3082,9
3083,8
3084,9
3085,3
3086,5
3087,2
3088,0
3089,3
3090,9
3091,4
3092,9
3093,9
3094,5
3095,4
3096,9
3097,5
3098,5
3099,1
3100,3
3101,9
3102,5
3103,9
3104,8
3105,1
3106,2
3107,9
3108,2
3109,5
3110,9
3111,5
3112,1
3113,2
3114,9
3115,9
3116,5
3117,1
3118,6
3119,5
3120,5
3121,9
3122,5
3123,4
3124,10
3125,3
3126,8
3127,5
3128,1
3129,5
3130,10
3131,5
3132,4
3133,0
3134,5
3135,4
3136,4
3137,9
3138,1
3139,9
3140,5
3141,6
3142,9
3143,9
3144,10
3145,8
3146,1
3147,10
3148,2
3149,5
3150,5
3151,1
3152,5
3153,0
3154,9
3155,9
3156,5
3157,9
3158,4
3159,9
3160,9
3161,1
3162,8
3163,10
3164,9
3165,4
3166,9
3167,9
3168,2
3169,4
3170,5
3171,9
3172,2
3173,0
3174,5
3175,6
3176,10
3177,4
3178,9
3179,3
3180,5
3181,0
3182,9
3183,8
3184,4
3185,8
3186,9
3187,8
3188,5
3189,0
3190,3
3191,3
3192,9
3193,4
3194,5
3195,5
3196,10
3197,8
3198,2
3199,3
3200,3
3201,3
3202,10
3203,9
3204,6
3205,10
3206,4
3207,6
3208,2
3209,5
3210,1
3211,1
3212,9
3213,3
3214,3
3215,9
3216,9
3217,1
3218,8
3219,9
3220,9
3221,9
3222,3
3223,5
3224,1
3225,5
3226,9
3227,9
3228,2
3229,6
3230,4
3231,1
3232,8
3233,5
3234,7
3235,5
3236,6
3237,6
3238,5
3239,5
3240,9
3241,10
3242,6
3243,8
3244,3
3245,6
3246,10
3247,6
3248,9
3249,9
3250,10
3251,5
3252,5
3253,3
3254,8
3255,9
3256,9
3257,4
3258,5
3259,5
3260,9
3261,5
3262,3
3263,5
3264,0
3265,5
3266,9
3267,8
3268,0
3269,6
3270,2
3271,4
3272,9
3273,10
3274,1
3275,8
3276,2
3277,0
3278,3
3279,9
3280,6
3281,10
3282,9
3283,1
3284,9
3285,10
3286,7
3287,2
3288,4
3289,1
3290,7
3291,9
3292,10
3293,1
3294,10
3295,3
3296,2
3297,10
3298,9
3299,7
3300,3
3301,9
3302,9
3303,0
3304,10
3305,2
3306,9
3307,8
3308,2
3309,2
3310,1
3311,2
3312,9
3313,1
3314,8
3315,10
3316,4
3317,9
3318,6
3319,1
3320,1
3321,4
3322,8
3323,5
3324,8
3325,2
3326,5
3327,5
3328,10
3329,4
3330,10
3331,9
3332,9
3333,1
3334,4
3335,2
3336,9
3337,10
3338,9
3339,10
3340,6
3341,4
3342,2
3343,8
3344,1
3345,4
3346,9
