Id,Category
2997,2
2998,9
2999,8
3000,8
3001,5
3002,1
3003,5
3004,5
3005,4
3006,10
3007,0
3008,4
3009,4
3010,0
3011,3
3012,9
3013,9
3014,5
3015,1
3016,3
3017,3
3018,9
3019,5
3020,6
3021,4
3022,5
3023,5
3024,8
3025,4
3026,10
3027,2
3028,10
3029,6
3030,5
3031,6
3032,9
3033,5
3034,8
3035,4
3036,1
3037,0
3038,10
3039,5
3040,10
3041,9
3042,10
3043,1
3044,1
3045,3
3046,0
3047,9
3048,5
3049,0
3050,1
3051,3
3052,8
3053,10
3054,5
3055,9
3056,8
3057,9
3058,9
3059,8
3060,8
3061,0
3062,10
3063,9
3064,5
3065,9
3066,7
3067,5
3068,10
3069,5
3070,3
3071,8
3072,0
3073,5
3074,9
3075,3
3076,4
3077,3
3078,0
3079,5
3080,9
3081,10
3082,9
3083,9
3084,9
3085,8
3086,5
3087,8
3088,5
3089,3
3090,9
3091,4
3092,9
3093,5
3094,4
3095,4
3096,4
3097,0
3098,2
3099,5
3100,9
3101,9
3102,5
3103,4
3104,8
3105,0
3106,3
3107,9
3108,8
3109,9
3110,9
3111,8
3112,5
3113,5
3114,9
3115,9
3116,5
3117,8
3118,6
3119,0
3120,5
3121,9
3122,2
3123,4
3124,8
3125,3
3126,8
3127,8
3128,9
3129,0
3130,7
3131,5
3132,4
3133,7
3134,5
3135,9
3136,5
3137,9
3138,5
3139,5
3140,5
3141,6
3142,9
3143,9
3144,10
3145,8
3146,1
3147,10
3148,4
3149,4
3150,5
3151,5
3152,8
3153,0
3154,9
3155,9
3156,4
3157,4
3158,4
3159,9
3160,8
3161,1
3162,5
3163,10
3164,9
3165,0
3166,9
3167,9
3168,2
3169,0
3170,0
3171,9
3172,3
3173,3
3174,5
3175,7
3176,10
3177,4
3178,9
3179,3
3180,5
3181,8
3182,9
3183,8
3184,2
3185,2
3186,9
3187,8
3188,5
3189,5
3190,3
3191,3
3192,9
3193,4
3194,4
3195,4
3196,10
3197,8
3198,8
3199,3
3200,10
3201,3
3202,10
3203,9
3204,7
3205,10
3206,10
3207,6
3208,5
3209,5
3210,4
3211,1
3212,9
3213,0
3214,10
3215,9
3216,9
3217,8
3218,9
3219,9
3220,9
3221,9
3222,3
3223,5
3224,3
3225,4
3226,9
3227,9
3228,9
3229,6
3230,9
3231,4
3232,8
3233,5
3234,7
3235,4
3236,3
3237,7
3238,5
3239,5
3240,9
3241,10
3242,4
3243,8
3244,0
3245,6
3246,10
3247,3
3248,9
3249,7
3250,10
3251,5
3252,5
3253,8
3254,8
3255,9
3256,4
3257,4
3258,5
3259,8
3260,9
3261,5
3262,8
3263,5
3264,9
3265,4
3266,9
3267,8
3268,9
3269,6
3270,5
3271,4
3272,9
3273,8
3274,4
3275,5
3276,5
3277,0
3278,9
3279,9
3280,6
3281,5
3282,1
3283,3
3284,9
3285,5
3286,0
3287,3
3288,4
3289,1
3290,7
3291,9
3292,5
3293,5
3294,10
3295,6
3296,2
3297,10
3298,9
3299,7
3300,3
3301,9
3302,2
3303,0
3304,5
3305,2
3306,9
3307,8
3308,2
3309,2
3310,1
3311,2
3312,9
3313,8
3314,8
3315,4
3316,4
3317,9
3318,3
3319,9
3320,2
3321,4
3322,8
3323,5
3324,8
3325,2
3326,5
3327,5
3328,10
3329,4
3330,5
3331,9
3332,8
3333,8
3334,4
3335,5
3336,9
3337,10
3338,1
3339,5
3340,0
3341,4
3342,2
3343,8
3344,5
3345,5
3346,9
